i_rep;i_fol;alg;i_run;acc_train;acc_test;a0;a1;a2
1;3;CauchyOnePlusOne;9;7.907793090333971;8.300751376487854;0.03758184312068266;3.09218084541336;0.4003381051631358
1;3;CauchyOnePlusOne;10;7.9099483730114715;8.313082934070556;0.039639882449199526;3.047654688679683;0.4458762761534444
1;3;DiagonalCMA;1;7.907736682034856;8.306529360234553;0.03833077936415832;3.066658470334076;0.4287585264878794
1;3;DiagonalCMA;2;7.907244709878156;8.302329925332662;0.038078620468129966;3.084746175982839;0.40680968384691635
1;3;DiagonalCMA;3;7.907784735786649;8.30054936279106;0.037819363095933096;3.091626035326751;0.3999651762953478
1;3;DiagonalCMA;4;7.907673889419742;8.302221478328518;0.0370258520748468;3.0907415096777604;0.4041503277989613
1;3;DiagonalCMA;5;7.907143089530122;8.304394583203347;0.03721405858620046;3.079023027488771;0.4191872112480196
1;3;DiagonalCMA;6;7.907164820144742;8.304336454646512;0.03754956121501047;3.075671049399447;0.4227042454202582
1;3;DiagonalCMA;7;7.907006220443864;8.30447270222624;0.03735525120546339;3.0806411337820228;0.4152252504224906
1;3;DiagonalCMA;8;8.632097051074576;8.848971984621206;0.12390571846467757;2.8070068614539605;0.49960805753762044
1;3;DiagonalCMA;9;7.94421238362333;8.370361612697986;0.04614940494566637;2.9137944430355587;0.5902837827250913
1;3;DiagonalCMA;10;7.908081037961713;8.30884526980213;0.038801202597848694;3.0612314071583744;0.4324041934281254
1;3;QrDE;1;7.907018619430844;8.304533243588928;0.03738725877620097;3.0810289747550668;0.41421278529546146
1;3;QrDE;2;7.907013885469125;8.304391497622628;0.03735433627365395;3.0803032897906997;0.41596560644022573
1;3;QrDE;3;7.90724436180864;8.30453175433437;0.037092391074976555;3.0783706556646426;0.4209422149913096
1;3;QrDE;4;8.06700417643845;8.42318915198029;0.07293728153374943;2.848718514719409;0.5540254850927235
1;3;QrDE;5;7.986368226797487;8.406373052638;0.014651204108303853;3.0462255370110407;0.5689396701858307
1;3;QrDE;6;7.90708376197633;8.303702835877505;0.037380125391439964;3.07854068694523;0.42009060970553663
1;3;QrDE;7;7.935942787868227;8.283701270286567;0.039943396059678934;3.1689391690382953;0.28525687929264576
1;3;QrDE;8;7.907662930782329;8.302328288009255;0.036814200917431615;3.0882104096803302;0.4098656577509138
1;3;QrDE;9;7.907222137935431;8.302407827758634;0.03792350522930947;3.0821733363450736;0.4122446737795398
1;3;QrDE;10;7.950212759072381;8.391175264605751;0.03620621973168581;2.953674084986056;0.5619882801351508
1;3;NelderMead;1;7.90700226071166;8.304562987452062;0.03735037971072437;3.0811134303519347;0.41427656604978175
1;3;NelderMead;2;7.90700226071166;8.304562987452062;0.03735037971072437;3.0811134303519347;0.41427656604978175
1;3;NelderMead;3;7.90700226071166;8.304562987452062;0.03735037971072437;3.0811134303519347;0.41427656604978175
1;3;NelderMead;4;7.90700226071166;8.304562987452062;0.03735037971072437;3.0811134303519347;0.41427656604978175
1;3;NelderMead;5;7.90700226071166;8.304562987452062;0.03735037971072437;3.0811134303519347;0.41427656604978175
1;3;NelderMead;6;7.90700226071166;8.304562987452062;0.03735037971072437;3.0811134303519347;0.41427656604978175
1;3;NelderMead;7;7.90700226071166;8.304562987452062;0.03735037971072437;3.0811134303519347;0.41427656604978175
1;3;NelderMead;8;7.90700226071166;8.304562987452062;0.03735037971072437;3.0811134303519347;0.41427656604978175
1;3;NelderMead;9;7.90700226071166;8.304562987452062;0.03735037971072437;3.0811134303519347;0.41427656604978175
1;3;NelderMead;10;7.90700226071166;8.304562987452062;0.03735037971072437;3.0811134303519347;0.41427656604978175
1;3;RandomSearch;1;56.35924500824755;48.31369888060511;1.0168258570656832;6.601299226087498;-11.001142027852786
1;3;RandomSearch;2;66.74021253514879;56.72255734034696;-1.305556325356271;-4.595687978667193;18.475509102121848
1;3;RandomSearch;3;10.816416281509795;11.154731178308953;0.13506272173178502;2.742350784750357;0.8557402970454362
1;3;RandomSearch;4;42.102589897543204;42.27300070927017;-0.1491138255849478;0.6885219076839775;2.706412620037703
1;3;RandomSearch;5;46.22147518370956;44.074912158184326;0.15946703508173954;-3.1138161562837183;10.917048256992615
1;3;RandomSearch;6;47.99941634740501;47.1326098062414;0.9800687933733556;7.621456219992886;-8.837310744601098
1;3;RandomSearch;7;40.7647750931871;39.222290944522555;-0.31190537492476267;5.992842127994045;-4.296576034170144
1;3;RandomSearch;8;42.96889314380914;41.51947043281666;-1.2003017611907438;0.17166997755448676;9.253305526539677
1;3;RandomSearch;9;38.089175046914434;33.24827644988992;0.3388797340000309;8.98716647078249;-9.14050199316683
1;3;RandomSearch;10;40.23407820597436;40.7142323966159;-0.18430938931535223;3.262895899053433;3.274734693547231
1;3;ScrHammersleySearch;1;34.704632015832864;36.147337647261075;-0.875;4.99267578125;0.7696997408931594
1;3;ScrHammersleySearch;2;45.02806979109787;41.76142044848279;0.375;-3.99169921875;10.387136107300712
1;3;ScrHammersleySearch;3;45.02806979109787;41.76142044848279;0.375;-3.99169921875;10.387136107300712
1;3;ScrHammersleySearch;4;45.02806979109787;41.76142044848279;0.375;-3.99169921875;10.387136107300712
1;3;ScrHammersleySearch;5;34.704632015832864;36.147337647261075;-0.875;4.99267578125;0.7696997408931594
1;3;ScrHammersleySearch;6;34.704632015832864;36.147337647261075;-0.875;4.99267578125;0.7696997408931594
1;3;ScrHammersleySearch;7;45.02806979109787;41.76142044848279;0.375;-3.99169921875;10.387136107300712
1;3;ScrHammersleySearch;8;34.704632015832864;36.147337647261075;-0.875;4.99267578125;0.7696997408931594
1;3;ScrHammersleySearch;9;45.02806979109787;41.76142044848279;0.375;-3.99169921875;10.387136107300712
1;3;ScrHammersleySearch;10;45.02806979109787;41.76142044848279;0.375;-3.99169921875;10.387136107300712
2;1;OnePlusOne;1;8.241346000938874;7.708654271726349;0.03050838550473135;3.2340382093185034;0.2507655456540101
2;1;OnePlusOne;2;8.257426110115958;7.587538066668407;0.04266191665559895;3.1335833238246726;0.33472520900394065
2;1;OnePlusOne;3;8.24693882789215;7.661005494218469;0.03914990766910644;3.190535370480208;0.27558641376330933
2;1;OnePlusOne;4;8.252205587994787;7.939386252361224;0.02297151174853125;3.356302447081047;0.12779099148049083
2;1;OnePlusOne;5;8.244404500707828;7.680855360636371;0.03521997966333444;3.2102411170757246;0.2643924771419547
2;1;OnePlusOne;6;8.253840087719428;7.607598952905459;0.041951020223687505;3.1511481999372997;0.3140169751804647
2;1;OnePlusOne;7;8.261385659445091;7.573526336838842;0.042322349081855275;3.1216696612290824;0.35200629789419546
2;1;OnePlusOne;8;8.253797347095949;7.953228117704055;0.022115911552909366;3.363415787761924;0.12196148895594075
2;1;OnePlusOne;9;8.24143497096281;7.708181948155028;0.03098789147308718;3.233517688315734;0.24986761552074083
2;1;OnePlusOne;10;8.253219591643878;7.948956968390521;0.022238141651846503;3.361368421445409;0.12403338826828765
2;1;DE;1;8.243087647240504;7.79313288330635;0.03516853734659953;3.2707019408395914;0.19033297913869077
2;1;DE;2;8.244514007019104;7.686733226198658;0.030722520656689453;3.219283251065394;0.2713349803078542
2;1;DE;3;8.262467388281847;7.78531011708123;0.04409009344280801;3.2658709942330613;0.13146836087415248
2;1;DE;4;8.255125337723964;7.783251125231796;0.02210128486385192;3.2548720914883074;0.28339732966276976
2;1;DE;5;9.24291570634346;9.811680096280805;-0.012649692874032087;4.003309576956932;-0.6363528422175004
2;1;DE;6;8.240918704389331;7.7449192165898975;0.031888648274828645;3.25244629386954;0.2238681312995833
2;1;DE;7;8.254986364810414;7.861012579667238;0.02059958415932412;3.3240145312380283;0.16995409867928768
2;1;DE;8;10.079627214772774;9.078370425459955;0.10260000840318477;2.222319372751191;1.5140641363487197
2;1;DE;9;8.281306714793931;7.725339134266218;0.020493299609137434;3.1951761427055545;0.37794328551590395
2;1;DE;10;8.265262743635361;7.8936107068136;0.017848430561104203;3.3396082289925575;0.15533228012325884
2;1;RealSpacePSO;1;8.240380385490512;7.7414633925299725;0.03021847484816946;3.2535772241232928;0.2267920540063128
2;1;RealSpacePSO;2;8.240380153623144;7.741472428619245;0.030222817146797212;3.253581213605253;0.22676251818035706
2;1;RealSpacePSO;3;8.240380125628146;7.741473559778749;0.03022348651873948;3.25358166990832;0.2267582164173247
2;1;RealSpacePSO;4;8.240380202997692;7.741470593179085;0.03022214536637912;3.2535803301270687;0.22676752203683698
2;1;RealSpacePSO;5;8.240381298749009;7.7414259330798405;0.03019650953891824;3.2535620715180813;0.22693316884368844
2;1;RealSpacePSO;6;8.240380899880924;7.741445344988521;0.030207637675804862;3.2535699397599713;0.2268622357994891
2;1;RealSpacePSO;7;8.240380814567164;7.741445622116817;0.030207161073161626;3.253570327906736;0.2268634850878113
2;1;RealSpacePSO;8;8.240381721492247;7.741408349485734;0.03018523015051141;3.253555257383404;0.2270045196692023
2;1;RealSpacePSO;9;8.240380572091167;7.741455544194499;0.030212987557657545;3.253574353139545;0.226825868172017
2;1;RealSpacePSO;10;8.240380130224247;7.741473394483473;0.030223380729840005;3.2535816057950044;0.2267588856204399
2;1;CMA;1;9.331678704564252;8.678801730988434;0.0008171742654010522;2.5161116271699715;1.5731086256118934
2;1;CMA;2;8.240380124739914;7.741473596088159;0.03022350748653575;3.25358168472826;0.22675808089047794
2;1;CMA;3;8.240380124974273;7.741473586764805;0.030223503031079426;3.2535816806134616;0.22675811110877553
2;1;CMA;4;8.240380124816825;7.741473597429227;0.030223507648766124;3.253581685424817;0.22675807965272843
2;1;CMA;5;8.240380124776449;7.741473596072044;0.030223507462512022;3.2535816847026604;0.2267580813494454
2;1;CMA;6;8.240382312570837;7.741436333989029;0.030197307508321457;3.2535673589886973;0.22692949680988567
2;1;CMA;7;16.11110675276103;16.79293255707971;-0.15977310926049187;1.2285426096442593;3.447046093429871
2;1;CMA;8;8.240380129733131;7.7414736166641935;0.03022347566233588;3.253581705347348;0.22675825168399652
2;1;CMA;9;8.240380124734282;7.741473596231646;0.030223507679522303;3.2535816847507135;0.22675807980355306
2;1;CMA;10;8.24038012473743;7.741473596369722;0.03022350759224217;3.253581684858649;0.22675808016777607
2;1;CauchyOnePlusOne;1;8.249790823374289;7.638892212067086;0.040529950181647775;3.1738108339670377;0.291299090307774
2;1;CauchyOnePlusOne;2;8.246037877053901;7.669095636757422;0.03805570507761724;3.197692626743254;0.27046219312341
2;1;CauchyOnePlusOne;3;8.244153234539171;7.682877158851461;0.034831542538641604;3.2121954454226356;0.26327813232844427
2;1;CauchyOnePlusOne;4;8.241915493642383;7.702017123542913;0.0313982661157655;3.229613499558289;0.25325532624346864
2;1;CauchyOnePlusOne;5;8.251790746988636;7.6234365320737725;0.04123181388213662;3.1626178034589416;0.3025194086286064
2;1;CauchyOnePlusOne;6;8.247995659086305;7.895697244031405;0.026889376945958145;3.33170005952938;0.14493522029113942
2;1;CauchyOnePlusOne;7;8.244395356017158;7.826244535500623;0.0328165128365779;3.291077588949413;0.1748907468681093
2;1;CauchyOnePlusOne;8;8.247606895300038;7.888572343026386;0.026987991988474506;3.328393755129053;0.14865318005166897
2;1;CauchyOnePlusOne;9;8.247740379680241;7.885408897444815;0.022862782446786467;3.3251486739615284;0.17572071464709688
2;1;CauchyOnePlusOne;10;8.246453417610295;7.664823522274237;0.03846692261859864;3.1943446613166993;0.27317883646934976
2;1;DiagonalCMA;1;8.240467574020107;7.738318205863491;0.029688997023058498;3.25188382802162;0.23192187173157586
2;1;DiagonalCMA;2;8.240380546472757;7.74145645562533;0.030213478060744665;3.2535747314657755;0.22682271957938502
2;1;DiagonalCMA;3;8.240490360058862;7.739058264379435;0.031170240608737628;3.251397704388279;0.22559984590161303
2;1;DiagonalCMA;4;8.254023405725802;7.606660681691424;0.04210159288400583;3.15028419729957;0.31454097233504535
2;1;DiagonalCMA;5;8.24039718233649;7.740956653560503;0.03012326364344877;3.253297228914855;0.22781006657191477
2;1;DiagonalCMA;6;13.854223454429915;13.731411743549968;0.031659614900947694;1.163363020844616;3.620410534909383
2;1;DiagonalCMA;7;8.240859979307258;7.7248241922025676;0.029961155071583975;3.2438167761008847;0.2407536456508008
2;1;DiagonalCMA;8;34.2840645334591;28.87109975789081;0.7975083939716443;0.5112683025860117;-0.19146998872503457
2;1;DiagonalCMA;9;8.24040441630377;7.740857036190925;0.030479765877625308;3.2531061322549086;0.22630913161489094
2;1;DiagonalCMA;10;23.747488678255444;20.90836845390354;0.6325501871816774;1.6871664411806648;-0.11506549261271223
2;1;QrDE;1;8.338915053721076;7.649432269250688;0.07154313976429083;3.117937200015468;0.19516171846283875
2;1;QrDE;2;10.001579619682804;10.577830202845801;-0.07488760069749857;4.128963845329051;-0.43413346480902604
2;1;QrDE;3;8.24192948979155;7.754858406008271;0.028192946281125883;3.261578486209883;0.22887378950736204
2;1;QrDE;4;8.24836487252788;7.720759365850577;0.04235300357032675;3.226977533570324;0.20437719277134836
2;1;QrDE;5;8.240399879071118;7.74221489008481;0.030137701904866636;3.2540500691498715;0.2266005490156482
2;1;QrDE;6;8.240472251940966;7.738380238027803;0.03020579540505514;3.2517396648478836;0.2294427551214898
2;1;QrDE;7;8.240842458359463;7.745141662444557;0.03271145998722056;3.251896767006509;0.21987072640345445
2;1;QrDE;8;8.245617707172103;7.689429891114219;0.02959843609446945;3.2196580423475503;0.27871914740686027
2;1;QrDE;9;8.240635026722378;7.7453956881994195;0.030765336487694014;3.2550824065101485;0.22308730616770495
2;1;QrDE;10;8.245788312618624;7.701848456165816;0.040143462570406255;3.214538001773747;0.2377681942845309
2;1;NelderMead;1;8.240380124724052;7.741473596592599;0.030223507819496;3.2535816849193564;0.2267580788144884
2;1;NelderMead;2;8.240380124724052;7.741473596592599;0.030223507819496;3.2535816849193564;0.2267580788144884
2;1;NelderMead;3;8.240380124724052;7.741473596592599;0.030223507819496;3.2535816849193564;0.2267580788144884
2;1;NelderMead;4;8.240380124724052;7.741473596592599;0.030223507819496;3.2535816849193564;0.2267580788144884
2;1;NelderMead;5;8.240380124724052;7.741473596592599;0.030223507819496;3.2535816849193564;0.2267580788144884
2;1;NelderMead;6;8.240380124724052;7.741473596592599;0.030223507819496;3.2535816849193564;0.2267580788144884
2;1;NelderMead;7;8.240380124724052;7.741473596592599;0.030223507819496;3.2535816849193564;0.2267580788144884
2;1;NelderMead;8;8.240380124724052;7.741473596592599;0.030223507819496;3.2535816849193564;0.2267580788144884
2;1;NelderMead;9;8.240380124724052;7.741473596592599;0.030223507819496;3.2535816849193564;0.2267580788144884
2;1;NelderMead;10;8.240380124724052;7.741473596592599;0.030223507819496;3.2535816849193564;0.2267580788144884
2;1;RandomSearch;1;55.988053319547234;48.96853652989028;1.0168258570656832;6.601299226087498;-11.001142027852786
2;1;RandomSearch;2;63.38396869484825;63.66108208818913;-1.305556325356271;-4.595687978667193;18.475509102121848
2;1;RandomSearch;3;10.92980710620421;10.920310717345629;0.13506272173178502;2.742350784750357;0.8557402970454362
2;1;RandomSearch;4;41.757590967358226;43.00570306442858;-0.1491138255849478;0.6885219076839775;2.706412620037703
2;1;RandomSearch;5;45.022738648257835;46.57633881007474;0.15946703508173954;-3.1138161562837183;10.917048256992615
2;1;RandomSearch;6;45.403030302806506;52.61190003967178;0.9800687933733556;7.621456219992886;-8.837310744601098
2;1;RandomSearch;7;41.13117292942518;38.42205513787892;-0.31190537492476267;5.992842127994045;-4.296576034170144
2;1;RandomSearch;8;42.29969193690797;42.911832182523;-1.2003017611907438;0.17166997755448676;9.253305526539677
2;1;RandomSearch;9;35.181257380122034;39.32222618759613;0.3388797340000309;8.98716647078249;-9.14050199316683
2;1;RandomSearch;10;40.32041292133965;40.53935737404032;-0.18430938931535223;3.262895899053433;3.274734693547231
2;1;ScrHammersleySearch;1;32.497299169749446;35.45534860439753;0.32499999999999574;8.50830078125;-8.695320835238533
2;1;ScrHammersleySearch;2;44.01208051769789;43.8580257067345;0.375;-3.99169921875;10.387136107300712
2;1;ScrHammersleySearch;3;44.01208051769789;43.8580257067345;0.375;-3.99169921875;10.387136107300712
2;1;ScrHammersleySearch;4;44.01208051769789;43.8580257067345;0.375;-3.99169921875;10.387136107300712
2;1;ScrHammersleySearch;5;32.497299169749446;35.45534860439753;0.32499999999999574;8.50830078125;-8.695320835238533
2;1;ScrHammersleySearch;6;32.497299169749446;35.45534860439753;0.32499999999999574;8.50830078125;-8.695320835238533
2;1;ScrHammersleySearch;7;44.01208051769789;43.8580257067345;0.375;-3.99169921875;10.387136107300712
2;1;ScrHammersleySearch;8;32.497299169749446;35.45534860439753;0.32499999999999574;8.50830078125;-8.695320835238533
2;1;ScrHammersleySearch;9;44.01208051769789;43.8580257067345;0.375;-3.99169921875;10.387136107300712
2;1;ScrHammersleySearch;10;44.01208051769789;43.8580257067345;0.375;-3.99169921875;10.387136107300712
2;2;OnePlusOne;1;8.00033331455622;8.247292768691356;0.04830676526544292;2.91232281389527;0.5738555810440131
2;2;OnePlusOne;2;8.000974900780678;8.254773652657116;0.04778061370018126;2.907766605955981;0.5824570756781741
2;2;OnePlusOne;3;8.00076671500875;8.253945604287646;0.047422500470711365;2.9097365822052366;0.5806278868588145
2;2;OnePlusOne;4;8.027534044342593;8.055034846353841;0.03772221311636048;3.08193614801768;0.4106218456832799
2;2;OnePlusOne;5;8.000775259487899;8.253969024067711;0.04744156030419579;2.9096506619936653;0.5806957798210097
2;2;OnePlusOne;6;8.003354634087554;8.264299414656396;0.046880719312066055;2.89866418200644;0.6017541293569751
2;2;OnePlusOne;7;8.001824197452095;8.25443768697706;0.04792877216015622;2.9039138231007917;0.5901068789444986
2;2;OnePlusOne;8;8.017412116136997;8.092453225990184;0.03927077634777668;3.0488005367201247;0.44284618533668274
2;2;OnePlusOne;9;8.002544242992919;8.170804789452509;0.043937772334274046;2.984619007615824;0.49722840978963995
2;2;OnePlusOne;10;8.018951386493306;8.083747062939905;0.03859291839699022;3.0554324318566364;0.43874550078830704
2;2;DE;1;8.001320534858046;8.210060873863622;0.04106422921999166;2.9623909919707327;0.5369613496400204
